北京,昌平区,北京市昌平区陈庄中学
北京,昌平区,北京市昌平区黑山寨中学
北京,昌平区,北京市昌平区回龙观中学
北京,昌平区,北京市私立汇英学校
北京,昌平区,北京市昌平区第一中学
北京,昌平区,北京市昌平区小汤山中学
北京,昌平区,北京市商业学校
北京,昌平区,北京市昌平区百善中学
北京,昌平区,北京市水利局职工子弟学校
北京,昌平区,北京市昌平区第三中学
北京,昌平区,北京市昌平区第五中学
北京,昌平区,北京市昌平区兴寿中学
北京,昌平区,北京市天通苑中山实验学校
北京,昌平区,北京市昌平区南邵中学
北京,昌平区,北京市昌平区马池口中学
北京,昌平区,北京市昌平区流村中学
北京,昌平区,北京市昌平区阳坊中学
北京,昌平区,北京景山学校分部
北京,昌平区,北京市昌平区亭自庄学校
北京,昌平区,北京澳华学校
北京,昌平区,北京南口机车车辆厂职工子弟中学
北京,昌平区,北京市昌平区第四中学
北京,昌平区,北京南口机车车辆机械厂职工子弟中学
北京,昌平区,北京市中地学校
北京,顺义区,北京市力迈学校
北京,顺义区,北京市顺义区龙湾屯中学
北京,顺义区,北京顺义国际学校
北京,顺义区,北京市顺义区李各庄中学
北京,顺义区,北京市顺义区牛栏山第一中学
北京,顺义区,北京市顺义区李遂中学
北京,顺义区,北京市顺义区马坡中学
北京,顺义区,北京市顺义区赵各庄中学
北京,顺义区,北京市顺义区沙岭中学
北京,顺义区,北京市顺义区仁和中学
北京,顺义区,北京市顺义区仇家店中学
北京,顺义区,北京市顺义区北石槽中学
北京,顺义区,北京市顺义区第九中学
北京,顺义区,北京市私立京华华诚学校
北京,顺义区,北京市顺义区大孙各庄中学
北京,顺义区,北京市顺义区第二中学
北京,顺义区,北京市顺义区杨镇第一中学
北京,顺义区,北京市顺义区牛栏山第三中学
北京,顺义区,北京市顺义区北务中学
北京,顺义区,顺义区天竺中学
北京,顺义区,北京市顺义区第五中学
北京,顺义区,北京市顺义区第四中学
北京,顺义区,北京市顺义区尹家府中学
北京,顺义区,北京市顺义区南法信中学
北京,顺义区,北京市顺义区第八中学
北京,顺义区,顺义区第一中学
北京,顺义区,力迈学校
北京,顺义区,北京市顺义区俸伯中学
北京,顺义区,北京市顺义区张镇中学
北京,顺义区,北京市顺义区赵全营中学
北京,顺义区,北京市顺义区第三中学
北京,顺义区,北京市顺义区木林中学
北京,顺义区,北京市顺义区北小营中学
北京,顺义区,北京市顺义区杨镇第二中学
北京,顺义区,顺义区李桥中学
北京,顺义区,北京市顺义区南彩中学
北京,顺义区,北京市顺义区小店中学
北京,顺义区,北京市顺义区高丽营第一中学
北京,顺义区,北京市顺义区沿河中学
北京,顺义区,北京市顺义区板桥中学
北京,顺义区,顺义区后沙峪中学
北京,顺义区,顺义区高丽营第二中学
北京,顺义区,北京市顺义区牛栏山第二中学
北京,通州区,潞河中学
北京,通州区,北京市通州区梨园中学
北京,通州区,北京市通州区次渠中学
北京,通州区,北京市通州区运河中学
北京,通州区,北京市民革逸仙中学
北京,通州区,北京市通州区大杜社中学
北京,通州区,北京市通州区觅子店中学
北京,通州区,第二中学
北京,通州区,通州区民办敬业中学
北京,通州区,北京市通州区潞河中学
北京,通州区,北京市通州区侯黄庄中学
北京,通州区,北京市通州区宋庄中学
北京,通州区,北京市通州区第二中学
北京,通州区,北京市通州区柴厂屯中学
北京,通州区,北京市通州区郎府中学
北京,通州区,北京市通州区马驹桥中学
北京,通州区,北京市通州区西集中学
北京,通州区,北京市国际艺术学校
北京,通州区,北京市通州区草寺中学
北京,通州区,北京市通州区玉桥中学
北京,通州区,北京市通州区翟里中学
北京,通州区,北京市通州区第三中学
北京,通州区,北京市通州区龙旺庄中学
北京,通州区,北京市通州区第六中学
北京,通州区,北京市通州区漷县中学
北京,通州区,北京市私立树人学校
北京,通州区,北京市通州区甘棠中学
北京,通州区,第四中学
北京,通州区,北京市通州区张家湾中学
北京,通州区,北京通州区时代中学
北京,通州区,北京市通州区南刘中学
北京,通州区,北京市通州区李二泗中学
北京,通州区,北京市通州区永乐店中学
北京,通州区,北京市通州区台湖中学
北京,通州区,北京潞河文化培训中心
北京,通州区,陶情中学
北京,通州区,北京市通州区陆辛庄中学
北京,通州区,北京市通州区北苑学校
北京,通州区,北京市通州区新华学校
北京,通州区,北京市通州区的中华商科学校
北京,通州区,北京市通州区于家务民族中学
北京,通州区,北京市中医学校
北京,通州区,北京市通州区胡各庄中学
北京,通州区,北京市纺织工业学校
北京,通州区,北京市通州区牛堡屯中学
北京,通州区,北京市通州区姚村中学
北京,通州区,北京市通州区北关中学
北京,通州区,北京市通州区小务中学
北京,通州区,北京中加学校
北京,通州区,北京市通州区肖林中学
北京,通州区,北京市通州区渠头中学
北京,通州区,北京市通州区第四中学
北京,房山区,房山区良乡中学
北京,房山区,房山区长阳中学
北京,房山区,北京燕山向阳中学
北京,房山区,房山区长沟中学
北京,房山区,北京市房山区南召中学
北京,房山区,房山实验中学
北京,房山区,燕山羊耳峪中学
北京,房山区,北京市房山区晨曦中学
北京,房山区,北京市师范大学良乡附属中学
北京,房山区,房山区第二职业高中
北京,房山区,北京市房山区交道中学
北京,房山区,北京燕山石油化工公司北师大燕化附中
北京,房山区,北京市房山区南梨园中学
北京,房山区,北京市房山区石窝中学
北京,房山区,北京市房山区北洛中学
北京,房山区,北京市燕山星城中学
北京,房山区,北京市房山区韩村河中学
北京,房山区,北京市房山区大安山乡大安山中学
北京,房山区,北京市房山区周口店黄山店中学
北京,房山区,北京市房山区周口店中学
北京,房山区,北京市房山区坨里镇上万中学
北京,房山区,北京市房山区史家营中学
北京,房山区,北京市房山区霞云岭中学
北京,房山区,北京市房山区葫芦垡中学
北京,房山区,北京市房山区夏村中学
北京,房山区,北京市房山区十渡中学
北京,房山区,北京市房山区良乡第二中学
北京,房山区,北京师范大学附属实验中学附属北潞园学校
北京,房山区,北京市房山区周口店镇长沟峪中学
北京,房山区,北京市房山区张坊中学
北京,房山区,北京市房山区琉璃河中学
北京,房山区,北京市房山区下滩中学
北京,房山区,北京市房山区蒲洼乡中学
北京,房山区,北京市房山区石楼中学
北京,房山区,北京市房山区周口店第二中学
北京,房山区,北京市房山区窑上中学
北京,房山区,北京市房山区第二中学
北京,房山区,北京市房山区第三中学
